467,96,96,96,96,96,96,96,96,96,96,96,96,96,96
468,54,54,54,54,54,54,54,54,54,54,54,54,54,54
469,67,67,67,67,67,67,67,67,67,67,67,67,67,67
470,79,79,79,79,79,79,79,79,79,79,79,79,79,79
471,90,90,90,90,90,90,90,90,90,90,90,90,90,90
472,510,510,510,510,510,510,510,510,510,510,510,510,510,510
473,72,72,72,72,72,72,72,72,72,72,72,72,72,72
474,12,12,12,12,12,12,12,12,12,12,12,12,12,12
475,121,121,121,121,121,121,121,121,121,121,121,121,121,121
476,57,57,57,57,57,57,57,57,57,57,57,57,57,57
477,89,89,89,89,89,89,89,89,89,89,89,89,89,89
478,43,43,43,43,43,43,43,43,43,43,43,43,43,43
479,76,76,76,76,76,76,76,76,76,76,76,76,76,76
480,64,64,64,64,64,64,64,64,64,64,64,64,64,64
481,55,55,55,55,55,55,55,55,55,55,55,55,55,55
482,92,92,92,92,92,92,92,92,92,92,92,92,92,92
483,66,66,66,66,66,66,66,66,66,66,66,66,66,66
484,92,92,92,92,92,92,92,92,92,92,92,92,92,92
485,106,106,106,106,106,106,106,106,106,106,106,106,106,106
486,85,85,85,85,85,85,85,85,85,85,85,85,85,85
487,47,47,47,47,47,47,47,47,47,47,47,47,47,47
488,69,69,69,69,69,69,69,69,69,69,69,69,69,69
489,89,89,89,89,89,89,89,89,89,89,89,89,89,89
490,45,45,45,45,45,45,45,45,45,45,45,45,45,45
491,222,222,222,222,222,222,222,222,222,222,222,222,222,222
492,73,73,73,73,73,73,73,73,73,73,73,73,73,73
493,116,116,116,116,116,116,116,116,116,116,116,116,116,116
494,78,78,78,78,78,78,78,78,78,78,78,78,78,78
495,73,73,73,73,73,73,73,73,73,73,73,73,73,73
496,120,120,120,120,120,120,120,120,120,120,120,120,120,120
497,83,83,83,83,83,83,83,83,83,83,83,83,83,83
498,76,76,76,76,76,76,76,76,76,76,76,76,76,76
499,56,56,56,56,56,56,56,56,56,56,56,56,56,56
500,160,160,160,160,160,160,160,160,160,160,160,160,160,160
501,174,174,174,174,174,174,174,174,174,174,174,174,174,174
502,142,142,142,142,142,142,142,142,142,142,142,142,142,142
503,96,96,96,96,96,96,96,96,96,96,96,96,96,96
504,78,78,78,78,78,78,78,78,78,78,78,78,78,78
505,78,78,78,78,78,78,78,78,78,78,78,78,78,78
506,85,85,85,85,85,85,85,85,85,85,85,85,85,85
507,256,256,256,256,256,256,256,256,256,256,256,256,256,256
508,135,135,135,135,135,135,135,135,135,135,135,135,135,135
509,50,50,50,50,50,50,50,50,50,50,50,50,50,50
510,66,66,66,66,66,66,66,66,66,66,66,66,66,66
511,144,144,144,144,144,144,144,144,144,144,144,144,144,144
512,60,60,60,60,60,60,60,60,60,60,60,60,60,60
513,138,138,138,138,138,138,138,138,138,138,138,138,138,138
514,80,80,80,80,80,80,80,80,80,80,80,80,80,80
515,143,143,143,143,143,143,143,143,143,143,143,143,143,143
516,85,85,85,85,85,85,85,85,85,85,85,85,85,85
517,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255,2255
518,65,65,65,65,65,65,65,65,65,65,65,65,65,65
519,202,202,202,202,202,202,202,202,202,202,202,202,202,202
520,67,67,67,67,67,67,67,67,67,67,67,67,67,67
521,62,62,62,62,62,62,62,62,62,62,62,62,62,62
522,142,142,142,142,142,142,142,142,142,142,142,142,142,142
523,49,49,49,49,49,49,49,49,49,49,49,49,49,49
524,39,39,39,39,39,39,39,39,39,39,39,39,39,39
525,52,52,52,52,52,52,52,52,52,52,52,52,52,52
526,97,97,97,97,97,97,97,97,97,97,97,97,97,97
527,55,55,55,55,55,55,55,55,55,55,55,55,55,55
528,443,443,443,443,443,443,443,443,443,443,443,443,443,443
529,107,107,107,107,107,107,107,107,107,107,107,107,107,107
530,434,434,434,434,434,434,434,434,434,434,434,434,434,434
531,139,139,139,139,139,139,139,139,139,139,139,139,139,139
532,121,121,121,121,121,121,121,121,121,121,121,121,121,121
533,105,105,105,105,105,105,105,105,105,105,105,105,105,105
534,43,43,43,43,43,43,43,43,43,43,43,43,43,43
535,172,172,172,172,172,172,172,172,172,172,172,172,172,172
536,74,74,74,74,74,74,74,74,74,74,74,74,74,74
537,125,125,125,125,125,125,125,125,125,125,125,125,125,125
538,54,54,54,54,54,54,54,54,54,54,54,54,54,54
539,102,102,102,102,102,102,102,102,102,102,102,102,102,102
540,82,82,82,82,82,82,82,82,82,82,82,82,82,82
541,170,170,170,170,170,170,170,170,170,170,170,170,170,170
542,90,90,90,90,90,90,90,90,90,90,90,90,90,90
543,77,77,77,77,77,77,77,77,77,77,77,77,77,77
544,105,105,105,105,105,105,105,105,105,105,105,105,105,105
545,156,156,156,156,156,156,156,156,156,156,156,156,156,156
546,72,72,72,72,72,72,72,72,72,72,72,72,72,72
547,87,87,87,87,87,87,87,87,87,87,87,87,87,87
548,127,127,127,127,127,127,127,127,127,127,127,127,127,127
549,65,65,65,65,65,65,65,65,65,65,65,65,65,65
550,95,95,95,95,95,95,95,95,95,95,95,95,95,95
551,105,105,105,105,105,105,105,105,105,105,105,105,105,105
552,121,121,121,121,121,121,121,121,121,121,121,121,121,121
553,294,294,294,294,294,294,294,294,294,294,294,294,294,294
554,110,110,110,110,110,110,110,110,110,110,110,110,110,110
555,96,96,96,96,96,96,96,96,96,96,96,96,96,96
556,42,42,42,42,42,42,42,42,42,42,42,42,42,42
557,289,289,289,289,289,289,289,289,289,289,289,289,289,289
558,99,99,99,99,99,99,99,99,99,99,99,99,99,99
559,138,138,138,138,138,138,138,138,138,138,138,138,138,138
560,148,148,148,148,148,148,148,148,148,148,148,148,148,148
561,31,31,31,31,31,31,31,31,31,31,31,31,31,31
562,45,45,45,45,45,45,45,45,45,45,45,45,45,45
563,48,48,48,48,48,48,48,48,48,48,48,48,48,48
564,217,217,217,217,217,217,217,217,217,217,217,217,217,217
565,294,294,294,294,294,294,294,294,294,294,294,294,294,294
566,72,72,72,72,72,72,72,72,72,72,72,72,72,72
567,60,60,60,60,60,60,60,60,60,60,60,60,60,60
568,135,135,135,135,135,135,135,135,135,135,135,135,135,135
569,200,200,200,200,200,200,200,200,200,200,200,200,200,200
570,167,167,167,167,167,167,167,167,167,167,167,167,167,167
571,153,153,153,153,153,153,153,153,153,153,153,153,153,153
572,391,391,391,391,391,391,391,391,391,391,391,391,391,391
573,49,49,49,49,49,49,49,49,49,49,49,49,49,49
574,53,53,53,53,53,53,53,53,53,53,53,53,53,53
575,151,151,151,151,151,151,151,151,151,151,151,151,151,151
576,52,52,52,52,52,52,52,52,52,52,52,52,52,52
577,572,572,572,572,572,572,572,572,572,572,572,572,572,572
578,112,112,112,112,112,112,112,112,112,112,112,112,112,112
579,131,131,131,131,131,131,131,131,131,131,131,131,131,131
580,602,602,602,602,602,602,602,602,602,602,602,602,602,602
581,78,78,78,78,78,78,78,78,78,78,78,78,78,78
582,47,47,47,47,47,47,47,47,47,47,47,47,47,47
583,51,51,51,51,51,51,51,51,51,51,51,51,51,51
584,111,111,111,111,111,111,111,111,111,111,111,111,111,111
585,86,86,86,86,86,86,86,86,86,86,86,86,86,86
586,84,84,84,84,84,84,84,84,84,84,84,84,84,84
587,120,120,120,120,120,120,120,120,120,120,120,120,120,120
588,51,51,51,51,51,51,51,51,51,51,51,51,51,51
589,52,52,52,52,52,52,52,52,52,52,52,52,52,52
590,129,129,129,129,129,129,129,129,129,129,129,129,129,129
591,55,55,55,55,55,55,55,55,55,55,55,55,55,55
592,354,354,354,354,354,354,354,354,354,354,354,354,354,354
593,227,227,227,227,227,227,227,227,227,227,227,227,227,227
594,57,57,57,57,57,57,57,57,57,57,57,57,57,57
595,280,280,280,280,280,280,280,280,280,280,280,280,280,280
596,44,44,44,44,44,44,44,44,44,44,44,44,44,44
597,68,68,68,68,68,68,68,68,68,68,68,68,68,68
598,82,82,82,82,82,82,82,82,82,82,82,82,82,82
599,47,47,47,47,47,47,47,47,47,47,47,47,47,47
600,238,238,238,238,238,238,238,238,238,238,238,238,238,238
601,109,109,109,109,109,109,109,109,109,109,109,109,109,109
602,74,74,74,74,74,74,74,74,74,74,74,74,74,74
603,85,85,85,85,85,85,85,85,85,85,85,85,85,85
604,139,139,139,139,139,139,139,139,139,139,139,139,139,139
605,61,61,61,61,61,61,61,61,61,61,61,61,61,61
606,124,124,124,124,124,124,124,124,124,124,124,124,124,124
607,85,85,85,85,85,85,85,85,85,85,85,85,85,85
608,285,285,285,285,285,285,285,285,285,285,285,285,285,285
609,84,84,84,84,84,84,84,84,84,84,84,84,84,84
610,91,91,91,91,91,91,91,91,91,91,91,91,91,91
611,151,151,151,151,151,151,151,151,151,151,151,151,151,151
612,93,93,93,93,93,93,93,93,93,93,93,93,93,93
613,213,213,213,213,213,213,213,213,213,213,213,213,213,213
614,176,176,176,176,176,176,176,176,176,176,176,176,176,176
615,133,133,133,133,133,133,133,133,133,133,133,133,133,133
616,85,85,85,85,85,85,85,85,85,85,85,85,85,85
617,99,99,99,99,99,99,99,99,99,99,99,99,99,99
618,117,117,117,117,117,117,117,117,117,117,117,117,117,117
619,43,43,43,43,43,43,43,43,43,43,43,43,43,43
620,151,151,151,151,151,151,151,151,151,151,151,151,151,151
621,133,133,133,133,133,133,133,133,133,133,133,133,133,133
622,46,46,46,46,46,46,46,46,46,46,46,46,46,46
623,106,106,106,106,106,106,106,106,106,106,106,106,106,106
624,137,137,137,137,137,137,137,137,137,137,137,137,137,137
625,97,97,97,97,97,97,97,97,97,97,97,97,97,97
626,139,139,139,139,139,139,139,139,139,139,139,139,139,139
627,133,133,133,133,133,133,133,133,133,133,133,133,133,133
628,175,175,175,175,175,175,175,175,175,175,175,175,175,175
629,141,141,141,141,141,141,141,141,141,141,141,141,141,141
630,110,110,110,110,110,110,110,110,110,110,110,110,110,110
631,176,176,176,176,176,176,176,176,176,176,176,176,176,176
632,34,34,34,34,34,34,34,34,34,34,34,34,34,34
633,72,72,72,72,72,72,72,72,72,72,72,72,72,72
634,76,76,76,76,76,76,76,76,76,76,76,76,76,76
635,48,48,48,48,48,48,48,48,48,48,48,48,48,48
636,91,91,91,91,91,91,91,91,91,91,91,91,91,91
637,210,210,210,210,210,210,210,210,210,210,210,210,210,210
638,269,269,269,269,269,269,269,269,269,269,269,269,269,269
639,83,83,83,83,83,83,83,83,83,83,83,83,83,83
640,144,144,144,144,144,144,144,144,144,144,144,144,144,144
641,58,58,58,58,58,58,58,58,58,58,58,58,58,58
642,139,139,139,139,139,139,139,139,139,139,139,139,139,139
643,95,95,95,95,95,95,95,95,95,95,95,95,95,95
644,43,43,43,43,43,43,43,43,43,43,43,43,43,43
645,109,109,109,109,109,109,109,109,109,109,109,109,109,109
646,81,81,81,81,81,81,81,81,81,81,81,81,81,81
647,140,140,140,140,140,140,140,140,140,140,140,140,140,140
648,98,98,98,98,98,98,98,98,98,98,98,98,98,98
649,138,138,138,138,138,138,138,138,138,138,138,138,138,138
650,623,623,623,623,623,623,623,623,623,623,623,623,623,623
651,262,262,262,262,262,262,262,262,262,262,262,262,262,262
652,165,165,165,165,165,165,165,165,165,165,165,165,165,165
653,114,114,114,114,114,114,114,114,114,114,114,114,114,114
654,88,88,88,88,88,88,88,88,88,88,88,88,88,88
655,64,64,64,64,64,64,64,64,64,64,64,64,64,64
656,180,180,180,180,180,180,180,180,180,180,180,180,180,180
657,77,77,77,77,77,77,77,77,77,77,77,77,77,77
658,174,174,174,174,174,174,174,174,174,174,174,174,174,174
659,53,53,53,53,53,53,53,53,53,53,53,53,53,53
660,51,51,51,51,51,51,51,51,51,51,51,51,51,51
661,116,116,116,116,116,116,116,116,116,116,116,116,116,116
662,75,75,75,75,75,75,75,75,75,75,75,75,75,75
663,85,85,85,85,85,85,85,85,85,85,85,85,85,85
664,74,74,74,74,74,74,74,74,74,74,74,74,74,74
665,88,88,88,88,88,88,88,88,88,88,88,88,88,88
666,66,66,66,66,66,66,66,66,66,66,66,66,66,66
667,262,262,262,262,262,262,262,262,262,262,262,262,262,262
668,169,169,169,169,169,169,169,169,169,169,169,169,169,169
669,96,96,96,96,96,96,96,96,96,96,96,96,96,96
670,148,148,148,148,148,148,148,148,148,148,148,148,148,148
671,210,210,210,210,210,210,210,210,210,210,210,210,210,210
672,112,112,112,112,112,112,112,112,112,112,112,112,112,112
673,89,89,89,89,89,89,89,89,89,89,89,89,89,89
674,115,115,115,115,115,115,115,115,115,115,115,115,115,115
675,67,67,67,67,67,67,67,67,67,67,67,67,67,67
676,136,136,136,136,136,136,136,136,136,136,136,136,136,136
677,106,106,106,106,106,106,106,106,106,106,106,106,106,106
678,91,91,91,91,91,91,91,91,91,91,91,91,91,91
679,548,548,548,548,548,548,548,548,548,548,548,548,548,548
680,79,79,79,79,79,79,79,79,79,79,79,79,79,79
681,89,89,89,89,89,89,89,89,89,89,89,89,89,89
682,60,60,60,60,60,60,60,60,60,60,60,60,60,60
683,41,41,41,41,41,41,41,41,41,41,41,41,41,41
684,67,67,67,67,67,67,67,67,67,67,67,67,67,67
685,281,281,281,281,281,281,281,281,281,281,281,281,281,281
686,137,137,137,137,137,137,137,137,137,137,137,137,137,137
687,70,70,70,70,70,70,70,70,70,70,70,70,70,70
688,96,96,96,96,96,96,96,96,96,96,96,96,96,96
689,72,72,72,72,72,72,72,72,72,72,72,72,72,72
690,109,109,109,109,109,109,109,109,109,109,109,109,109,109
691,176,176,176,176,176,176,176,176,176,176,176,176,176,176
692,95,95,95,95,95,95,95,95,95,95,95,95,95,95
693,65,65,65,65,65,65,65,65,65,65,65,65,65,65
694,119,119,119,119,119,119,119,119,119,119,119,119,119,119
695,173,173,173,173,173,173,173,173,173,173,173,173,173,173
696,87,87,87,87,87,87,87,87,87,87,87,87,87,87
697,100,100,100,100,100,100,100,100,100,100,100,100,100,100
698,57,57,57,57,57,57,57,57,57,57,57,57,57,57
699,74,74,74,74,74,74,74,74,74,74,74,74,74,74
700,81,81,81,81,81,81,81,81,81,81,81,81,81,81
701,99,99,99,99,99,99,99,99,99,99,99,99,99,99
702,106,106,106,106,106,106,106,106,106,106,106,106,106,106
703,69,69,69,69,69,69,69,69,69,69,69,69,69,69
704,68,68,68,68,68,68,68,68,68,68,68,68,68,68
705,59,59,59,59,59,59,59,59,59,59,59,59,59,59
706,77,77,77,77,77,77,77,77,77,77,77,77,77,77
707,70,70,70,70,70,70,70,70,70,70,70,70,70,70
708,82,82,82,82,82,82,82,82,82,82,82,82,82,82
709,54,54,54,54,54,54,54,54,54,54,54,54,54,54
710,69,69,69,69,69,69,69,69,69,69,69,69,69,69
711,102,102,102,102,102,102,102,102,102,102,102,102,102,102
712,95,95,95,95,95,95,95,95,95,95,95,95,95,95
713,198,198,198,198,198,198,198,198,198,198,198,198,198,198
714,160,160,160,160,160,160,160,160,160,160,160,160,160,160
715,245,245,245,245,245,245,245,245,245,245,245,245,245,245
716,130,130,130,130,130,130,130,130,130,130,130,130,130,130
717,112,112,112,112,112,112,112,112,112,112,112,112,112,112
718,78,78,78,78,78,78,78,78,78,78,78,78,78,78
719,123,123,123,123,123,123,123,123,123,123,123,123,123,123
720,163,163,163,163,163,163,163,163,163,163,163,163,163,163
721,140,140,140,140,140,140,140,140,140,140,140,140,140,140
722,83,83,83,83,83,83,83,83,83,83,83,83,83,83
723,204,204,204,204,204,204,204,204,204,204,204,204,204,204
724,40,40,40,40,40,40,40,40,40,40,40,40,40,40
725,122,122,122,122,122,122,122,122,122,122,122,122,122,122
726,62,62,62,62,62,62,62,62,62,62,62,62,62,62
727,38,38,38,38,38,38,38,38,38,38,38,38,38,38
728,439,439,439,439,439,439,439,439,439,439,439,439,439,439
729,255,255,255,255,255,255,255,255,255,255,255,255,255,255
730,272,272,272,272,272,272,272,272,272,272,272,272,272,272
731,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658,1658
732,119,119,119,119,119,119,119,119,119,119,119,119,119,119
733,159,159,159,159,159,159,159,159,159,159,159,159,159,159
734,109,109,109,109,109,109,109,109,109,109,109,109,109,109
735,45,45,45,45,45,45,45,45,45,45,45,45,45,45
736,120,120,120,120,120,120,120,120,120,120,120,120,120,120
737,379,379,379,379,379,379,379,379,379,379,379,379,379,379
738,158,158,158,158,158,158,158,158,158,158,158,158,158,158
739,76,76,76,76,76,76,76,76,76,76,76,76,76,76
740,93,93,93,93,93,93,93,93,93,93,93,93,93,93
741,71,71,71,71,71,71,71,71,71,71,71,71,71,71
742,589,589,589,589,589,589,589,589,589,589,589,589,589,589
743,83,83,83,83,83,83,83,83,83,83,83,83,83,83
744,95,95,95,95,95,95,95,95,95,95,95,95,95,95
745,63,63,63,63,63,63,63,63,63,63,63,63,63,63
746,76,76,76,76,76,76,76,76,76,76,76,76,76,76
747,417,417,417,417,417,417,417,417,417,417,417,417,417,417
748,138,138,138,138,138,138,138,138,138,138,138,138,138,138
749,29,29,29,29,29,29,29,29,29,29,29,29,29,29
750,142,142,142,142,142,142,142,142,142,142,142,142,142,142
751,93,93,93,93,93,93,93,93,93,93,93,93,93,93
752,76,76,76,76,76,76,76,76,76,76,76,76,76,76
753,66,66,66,66,66,66,66,66,66,66,66,66,66,66
754,140,140,140,140,140,140,140,140,140,140,140,140,140,140
755,106,106,106,106,106,106,106,106,106,106,106,106,106,106
756,157,157,157,157,157,157,157,157,157,157,157,157,157,157
757,155,155,155,155,155,155,155,155,155,155,155,155,155,155
758,61,61,61,61,61,61,61,61,61,61,61,61,61,61
759,113,113,113,113,113,113,113,113,113,113,113,113,113,113
760,122,122,122,122,122,122,122,122,122,122,122,122,122,122
761,74,74,74,74,74,74,74,74,74,74,74,74,74,74
762,127,127,127,127,127,127,127,127,127,127,127,127,127,127
763,106,106,106,106,106,106,106,106,106,106,106,106,106,106
764,74,74,74,74,74,74,74,74,74,74,74,74,74,74
765,93,93,93,93,93,93,93,93,93,93,93,93,93,93
766,54,54,54,54,54,54,54,54,54,54,54,54,54,54
767,56,56,56,56,56,56,56,56,56,56,56,56,56,56
768,112,112,112,112,112,112,112,112,112,112,112,112,112,112
769,152,152,152,152,152,152,152,152,152,152,152,152,152,152
770,50,50,50,50,50,50,50,50,50,50,50,50,50,50
771,101,101,101,101,101,101,101,101,101,101,101,101,101,101
772,150,150,150,150,150,150,150,150,150,150,150,150,150,150
773,157,157,157,157,157,157,157,157,157,157,157,157,157,157
774,161,161,161,161,161,161,161,161,161,161,161,161,161,161
775,338,338,338,338,338,338,338,338,338,338,338,338,338,338
776,224,224,224,224,224,224,224,224,224,224,224,224,224,224
777,174,174,174,174,174,174,174,174,174,174,174,174,174,174
778,112,112,112,112,112,112,112,112,112,112,112,112,112,112
779,226,226,226,226,226,226,226,226,226,226,226,226,226,226
780,113,113,113,113,113,113,113,113,113,113,113,113,113,113
781,179,179,179,179,179,179,179,179,179,179,179,179,179,179
782,33,33,33,33,33,33,33,33,33,33,33,33,33,33
783,99,99,99,99,99,99,99,99,99,99,99,99,99,99
784,61,61,61,61,61,61,61,61,61,61,61,61,61,61
785,72,72,72,72,72,72,72,72,72,72,72,72,72,72
786,51,51,51,51,51,51,51,51,51,51,51,51,51,51
787,95,95,95,95,95,95,95,95,95,95,95,95,95,95
788,315,315,315,315,315,315,315,315,315,315,315,315,315,315
789,156,156,156,156,156,156,156,156,156,156,156,156,156,156
790,49,49,49,49,49,49,49,49,49,49,49,49,49,49
791,85,85,85,85,85,85,85,85,85,85,85,85,85,85
792,177,177,177,177,177,177,177,177,177,177,177,177,177,177
793,60,60,60,60,60,60,60,60,60,60,60,60,60,60
794,203,203,203,203,203,203,203,203,203,203,203,203,203,203
795,97,97,97,97,97,97,97,97,97,97,97,97,97,97
796,63,63,63,63,63,63,63,63,63,63,63,63,63,63
797,88,88,88,88,88,88,88,88,88,88,88,88,88,88
798,63,63,63,63,63,63,63,63,63,63,63,63,63,63
799,110,110,110,110,110,110,110,110,110,110,110,110,110,110
800,181,181,181,181,181,181,181,181,181,181,181,181,181,181
801,95,95,95,95,95,95,95,95,95,95,95,95,95,95
802,75,75,75,75,75,75,75,75,75,75,75,75,75,75
803,227,227,227,227,227,227,227,227,227,227,227,227,227,227
804,89,89,89,89,89,89,89,89,89,89,89,89,89,89
805,184,184,184,184,184,184,184,184,184,184,184,184,184,184
806,533,533,533,533,533,533,533,533,533,533,533,533,533,533
807,71,71,71,71,71,71,71,71,71,71,71,71,71,71
808,288,288,288,288,288,288,288,288,288,288,288,288,288,288
809,57,57,57,57,57,57,57,57,57,57,57,57,57,57
810,26,26,26,26,26,26,26,26,26,26,26,26,26,26
811,40,40,40,40,40,40,40,40,40,40,40,40,40,40
812,127,127,127,127,127,127,127,127,127,127,127,127,127,127
813,69,69,69,69,69,69,69,69,69,69,69,69,69,69
814,202,202,202,202,202,202,202,202,202,202,202,202,202,202
815,60,60,60,60,60,60,60,60,60,60,60,60,60,60
816,317,317,317,317,317,317,317,317,317,317,317,317,317,317
817,112,112,112,112,112,112,112,112,112,112,112,112,112,112
818,66,66,66,66,66,66,66,66,66,66,66,66,66,66
819,69,69,69,69,69,69,69,69,69,69,69,69,69,69
820,220,220,220,220,220,220,220,220,220,220,220,220,220,220
821,164,164,164,164,164,164,164,164,164,164,164,164,164,164
822,77,77,77,77,77,77,77,77,77,77,77,77,77,77
823,89,89,89,89,89,89,89,89,89,89,89,89,89,89
824,114,114,114,114,114,114,114,114,114,114,114,114,114,114
825,676,676,676,676,676,676,676,676,676,676,676,676,676,676
826,114,114,114,114,114,114,114,114,114,114,114,114,114,114
827,54,54,54,54,54,54,54,54,54,54,54,54,54,54
828,54,54,54,54,54,54,54,54,54,54,54,54,54,54
829,324,324,324,324,324,324,324,324,324,324,324,324,324,324
830,84,84,84,84,84,84,84,84,84,84,84,84,84,84
831,230,230,230,230,230,230,230,230,230,230,230,230,230,230
832,69,69,69,69,69,69,69,69,69,69,69,69,69,69
833,54,54,54,54,54,54,54,54,54,54,54,54,54,54
834,80,80,80,80,80,80,80,80,80,80,80,80,80,80
835,123,123,123,123,123,123,123,123,123,123,123,123,123,123
836,94,94,94,94,94,94,94,94,94,94,94,94,94,94
837,92,92,92,92,92,92,92,92,92,92,92,92,92,92
838,133,133,133,133,133,133,133,133,133,133,133,133,133,133
839,99,99,99,99,99,99,99,99,99,99,99,99,99,99
840,248,248,248,248,248,248,248,248,248,248,248,248,248,248
841,39,39,39,39,39,39,39,39,39,39,39,39,39,39
842,38,38,38,38,38,38,38,38,38,38,38,38,38,38
843,67,67,67,67,67,67,67,67,67,67,67,67,67,67
844,87,87,87,87,87,87,87,87,87,87,87,87,87,87
845,61,61,61,61,61,61,61,61,61,61,61,61,61,61
846,56,56,56,56,56,56,56,56,56,56,56,56,56,56
847,71,71,71,71,71,71,71,71,71,71,71,71,71,71
848,124,124,124,124,124,124,124,124,124,124,124,124,124,124
849,84,84,84,84,84,84,84,84,84,84,84,84,84,84
850,209,209,209,209,209,209,209,209,209,209,209,209,209,209
851,84,84,84,84,84,84,84,84,84,84,84,84,84,84
852,113,113,113,113,113,113,113,113,113,113,113,113,113,113
853,108,108,108,108,108,108,108,108,108,108,108,108,108,108
854,494,494,494,494,494,494,494,494,494,494,494,494,494,494
855,46,46,46,46,46,46,46,46,46,46,46,46,46,46
856,50,50,50,50,50,50,50,50,50,50,50,50,50,50
857,57,57,57,57,57,57,57,57,57,57,57,57,57,57
858,102,102,102,102,102,102,102,102,102,102,102,102,102,102
859,102,102,102,102,102,102,102,102,102,102,102,102,102,102
860,600,600,600,600,600,600,600,600,600,600,600,600,600,600
861,163,163,163,163,163,163,163,163,163,163,163,163,163,163
862,180,180,180,180,180,180,180,180,180,180,180,180,180,180
863,61,61,61,61,61,61,61,61,61,61,61,61,61,61
864,596,596,596,596,596,596,596,596,596,596,596,596,596,596
865,253,253,253,253,253,253,253,253,253,253,253,253,253,253
866,194,194,194,194,194,194,194,194,194,194,194,194,194,194
867,138,138,138,138,138,138,138,138,138,138,138,138,138,138
868,254,254,254,254,254,254,254,254,254,254,254,254,254,254
869,330,330,330,330,330,330,330,330,330,330,330,330,330,330
870,236,236,236,236,236,236,236,236,236,236,236,236,236,236
871,71,71,71,71,71,71,71,71,71,71,71,71,71,71
872,214,214,214,214,214,214,214,214,214,214,214,214,214,214
873,156,156,156,156,156,156,156,156,156,156,156,156,156,156
874,210,210,210,210,210,210,210,210,210,210,210,210,210,210
875,87,87,87,87,87,87,87,87,87,87,87,87,87,87
876,279,279,279,279,279,279,279,279,279,279,279,279,279,279
877,199,199,199,199,199,199,199,199,199,199,199,199,199,199
878,55,55,55,55,55,55,55,55,55,55,55,55,55,55
879,55,55,55,55,55,55,55,55,55,55,55,55,55,55
880,69,69,69,69,69,69,69,69,69,69,69,69,69,69
881,116,116,116,116,116,116,116,116,116,116,116,116,116,116
882,99,99,99,99,99,99,99,99,99,99,99,99,99,99
883,83,83,83,83,83,83,83,83,83,83,83,83,83,83
884,153,153,153,153,153,153,153,153,153,153,153,153,153,153
885,122,122,122,122,122,122,122,122,122,122,122,122,122,122
886,66,66,66,66,66,66,66,66,66,66,66,66,66,66
887,68,68,68,68,68,68,68,68,68,68,68,68,68,68
888,75,75,75,75,75,75,75,75,75,75,75,75,75,75
889,113,113,113,113,113,113,113,113,113,113,113,113,113,113
890,47,47,47,47,47,47,47,47,47,47,47,47,47,47
891,750,750,750,750,750,750,750,750,750,750,750,750,750,750
892,180,180,180,180,180,180,180,180,180,180,180,180,180,180
893,51,51,51,51,51,51,51,51,51,51,51,51,51,51
894,89,89,89,89,89,89,89,89,89,89,89,89,89,89
895,160,160,160,160,160,160,160,160,160,160,160,160,160,160
896,94,94,94,94,94,94,94,94,94,94,94,94,94,94
897,341,341,341,341,341,341,341,341,341,341,341,341,341,341
898,98,98,98,98,98,98,98,98,98,98,98,98,98,98
899,156,156,156,156,156,156,156,156,156,156,156,156,156,156
900,674,674,674,674,674,674,674,674,674,674,674,674,674,674
901,141,141,141,141,141,141,141,141,141,141,141,141,141,141
902,66,66,66,66,66,66,66,66,66,66,66,66,66,66
903,60,60,60,60,60,60,60,60,60,60,60,60,60,60
904,91,91,91,91,91,91,91,91,91,91,91,91,91,91
905,92,92,92,92,92,92,92,92,92,92,92,92,92,92
906,123,123,123,123,123,123,123,123,123,123,123,123,123,123
907,88,88,88,88,88,88,88,88,88,88,88,88,88,88
908,81,81,81,81,81,81,81,81,81,81,81,81,81,81
909,130,130,130,130,130,130,130,130,130,130,130,130,130,130
910,231,231,231,231,231,231,231,231,231,231,231,231,231,231
911,69,69,69,69,69,69,69,69,69,69,69,69,69,69
912,129,129,129,129,129,129,129,129,129,129,129,129,129,129
913,90,90,90,90,90,90,90,90,90,90,90,90,90,90
914,58,58,58,58,58,58,58,58,58,58,58,58,58,58
915,113,113,113,113,113,113,113,113,113,113,113,113,113,113
916,334,334,334,334,334,334,334,334,334,334,334,334,334,334
917,73,73,73,73,73,73,73,73,73,73,73,73,73,73
918,83,83,83,83,83,83,83,83,83,83,83,83,83,83
919,56,56,56,56,56,56,56,56,56,56,56,56,56,56
920,68,68,68,68,68,68,68,68,68,68,68,68,68,68
921,148,148,148,148,148,148,148,148,148,148,148,148,148,148
922,86,86,86,86,86,86,86,86,86,86,86,86,86,86
923,115,115,115,115,115,115,115,115,115,115,115,115,115,115
924,102,102,102,102,102,102,102,102,102,102,102,102,102,102
925,84,84,84,84,84,84,84,84,84,84,84,84,84,84
926,85,85,85,85,85,85,85,85,85,85,85,85,85,85
927,73,73,73,73,73,73,73,73,73,73,73,73,73,73
928,114,114,114,114,114,114,114,114,114,114,114,114,114,114
929,53,53,53,53,53,53,53,53,53,53,53,53,53,53
930,70,70,70,70,70,70,70,70,70,70,70,70,70,70
931,151,151,151,151,151,151,151,151,151,151,151,151,151,151
